support,itemsets
0.00039824771007566706,"frozenset({'Schaums Optlines: Dasar-Dasar Database Relasional/ Ramon A Mata Toledo, Pauline K. Cusman; Penerjemah, Soni Astranto'})"
0.00039824771007566706,frozenset({'Sebelas Kiat Jitu Fotografer Profesional/ Iwan Zahar'})
0.0007964954201513341,frozenset({'Sebening Syahadat/ Diva Sinar Rembulan'})
0.0027877339705296694,frozenset({'Sebuah Seni Untuk Bersikap Bodo Amat: Pendekatan Yang Waras Demi Menjalani Hidup Yang Baik/ Mark Manson'})
0.00398247710075667,frozenset({'Second Hurt: Luka itu Tidak Datang Sekali/ Heri Putra'})
0.0011947431302270011,frozenset({'Secret Kindom: Pulau Awan/ Rosie Banks'})
0.00039824771007566706,frozenset({'Seeds Of Inspiration: Motivasi Untuk Setiap Hari/ Esther Idayanti'})
0.00039824771007566706,"frozenset({'Segarkan Imanmu: Petunjuk Meraih Kemuliaan Moral Dan Kebahagiaan Spiritual/ Syekh Muhammad Al-Ghazali; Penerjemah, Abad Badruzzaman'})"
0.0007964954201513341,frozenset({'Sehari Mahir Berbahasa Jepang/ Yasin A Rifail'})
0.00039824771007566706,"frozenset({'Sejarah Agama-Agama: Studi Sejrah, Karakteristik dan Praktik Agama-Agama Besar Di Dunia/ Prof. Allan Menzies, D.D, Penerjemah; Dian Yulianto dan EmIrfan'})"
0.00039824771007566706,frozenset({'Sejarah Eropa/ Herimanto'})
0.0011947431302270011,"frozenset({'Sejarah Hukum di Indonesia/ C.S.T Kansil, Christine S.T Kansil'})"
0.00039824771007566706,frozenset({'Sejarah Kebesaran Kesultanan Lingga-Riau/ Daud Kadir...[et.al]...'})
0.00039824771007566706,frozenset({'Sejarah Konsep tat Cahaya Tekstur & Pola Standardisasi istilah interior : Teori Interior/ Andie A. Wicaksono'})
0.00039824771007566706,frozenset({'Sejarah Lengkap Indonesia: Dari Era Klasik Hingga Terkini/ Adi Sudirman'})
0.00039824771007566706,frozenset({'Sejarah Para Filsuf Dunia: 90 Pemikir Tehebat Paling Berpengaruh di Dunia/ Ahmad Asnawi'})
0.00039824771007566706,frozenset({'Sejarah Pendidikan Nasional: Dari Masa Klasik Hingga Modern/ Muhammad Rifai'})
0.0007964954201513341,frozenset({'Sejarah Peradaban Islam di Rasah Islamiyah II/ Badri Yatim'})
0.00039824771007566706,"frozenset({'Sejarah Perjuangan Rasulullah: Menelusuri Kisah Hidup, Perjuangan, Dan. Dakwah Sang Rasul dalam Menyebarkan Agama Islam/ Sayid Muhammad Bin Alwi Al Maliki Al Hasan'})"
0.001991238550378335,frozenset({'Sejarah Tamadun Melayu/ Ellya Roza'})
0.00039824771007566706,frozenset({'Sejarah Teori Antropologi I/Koentjaraningrat'})
0.00039824771007566706,frozenset({'Sejarah Terlengkap Agama-Agama Di Dunia: Dari Masa Klasik Hingga Modern/M. Ali Imron'})
0.00039824771007566706,frozenset({'Sejarah Umat Islam/ Hamka'})
0.0007964954201513341,frozenset({'Semantik Leksikal/ Mansoer Pateda'})
0.00039824771007566706,frozenset({'Sembilan Keajaiban Sunah Rasulullah/ Rusdin S. Rauf'})
0.00039824771007566706,"frozenset({'Sembilan Puluh Hari Pertama/ Michael Watkins; Penerjemah, Satrio Wahono'})"
0.00039824771007566706,frozenset({'Sembilan Puluh Sembilan Kumpulan Doa dan Hadis Untuk Anak/ Redaksi CF'})
0.00039824771007566706,frozenset({'Sembilan Puluh Sembilan Pesan Nabi/ Vbi- Djenggotten'})
0.00039824771007566706,frozenset({'Sembilan Puluh Sembilan Resep Hidup Rasulullah/ Abdillah F. Hasan'})
0.00039824771007566706,"frozenset({'Sembilan Puluh Sembilan, Sembilan % Lulus: TPA & TKPA, SBMPTN/ Polmas Sihombing'})"
0.00039824771007566706,"frozenset({'Sembilan Puluh Seruan Illahi Dalam Al- Quran: Sebuah Studi Tafsir Tematik/ Syaikh Abu Bakar Jabir Al- Jazairi; Penerjemah, Musthofa, Amir Hamzah Fachrudin'})"
0.00039824771007566706,frozenset({'Semiotika Komunikasi Visual/ Sumbu Tinarbuko'})
0.00039824771007566706,frozenset({'Semua Orang Bisa Jadi Pengusaha/ Sasmito'})
0.0011947431302270011,frozenset({'Senandung Di Kota Bandung/ Tiyas Puspita Sari'})
0.00039824771007566706,"frozenset({'Senangnya Di Kebun Binatang: Happy In The zoo/Zahidah R. Sanami, Ahli Bahasa: Ali Ismunadi'})"
0.001991238550378335,"frozenset({'Seni Berbicara Kepada Siapa Saja, Kapan Saja, di Mana Saja/ Larry King; Penerjemah, Marcus Prihminto Widodo'})"
0.0031859816806053365,"frozenset({'Seni Berbicara: Kepada Siapa Saja, Kapan Saja, di Mana Saja (EDISI REVISI)/ Larry King, Bill Gilbert'})"
0.00039824771007566706,"frozenset({'Seni Membaca Bahasa Tubuh/ Gerald I Nierenberg,Penerjemah, Dany Nugroho'})"
0.0007964954201513341,"frozenset({'Seni Perang Sun Tzu/ Thomas Cleary; Penerjemah, Victor Dumanik'})"
0.00039824771007566706,frozenset({'Sentilan Kosmopolitan: Buah Permenungan Yang Mengajak Pembaca Menemukan Pencerahan Tanpa Perlu Mengernyitkan Dahi dan Menghabiskan Banyak waktu/Mujiburrahman'})
0.0007964954201513341,"frozenset({'Senyuman Manis Bibo/ Contessa Dewi, Dewi Matahari'})"
0.00039824771007566706,"frozenset({'Sepuluh Episode Teragung Rasulullah Saw: Serial Kisah Dan Para Sahabat/ Khalid Muhammad Khalid, Penerjemah: Rasyid Satari'})"
0.0007964954201513341,frozenset({'Sepuluh Karakter Yang Harus Dimiliki Guru Yang Sangat Efektif/Elaine K. Mcwan.; Penerjemah: Benyamin Molan'})
0.0007964954201513341,frozenset({'Sepuluh Kisah Genocide/ Tim Redaksi'})
0.00039824771007566706,frozenset({'Serangan Umum 1 Maret 1949: Dalam Kaleidoskop Sejarah Perjuangan Mempertahankan Kemerdekaan Indonesia/Batara R. Hutagalung'})
0.00039824771007566706,frozenset({'Seratus Ciri Wanita Shalihah/ Fahd Khalil Zayid'})
0.00039824771007566706,"frozenset({'Seratus Lima Cerita Alkitab Anak Kecil: Read With Me Bible A Story Bible For Children / RikkersDoris, Santoso Sri Buwono'})"
0.00039824771007566706,"frozenset({'Seratus Misteri Dunia Terbesar Sepanjang Sejarah Manusia/ Matt Lamy; Penerjemah, Saut Pasariba'})"
0.00039824771007566706,"frozenset({'Seratus Pengetahuan Tentang Mamalia/Jinny Jhonson, Penerjemah: Endang Naskah'})"
0.00039824771007566706,"frozenset({'Seratus Pengetahuan Tentang Penemuan/ Duncan Brewer; Penerjemah, Rachma Apsari'})"
0.00039824771007566706,"frozenset({'Seratus Pengetahuan Tentang Planet Bumi/ Peter Riley, Penerjemah: Evi Jany Kusumawati'})"
0.00039824771007566706,frozenset({'Seratus Pengetahuan Tentang Ruang Angkasa/ Sue Beckle'})
0.00039824771007566706,"frozenset({'Seratus Pengetahuan Tentang Tubuh Manusia/ Steve Parker; Penerjemah, Endang Naskah Alimah'})"
0.00039824771007566706,frozenset({'Seratus Satu Tips & Trik Handphone/ Efvy Zamidra Zam'})
0.00039824771007566706,frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Ikan Ajaib kembali Kelaut/ Yoli Hendi'})
0.00039824771007566706,frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Ikan Diselamatkan Pada Hari Sabtu/Yolli Hendi'})
0.00039824771007566706,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Ikan Paus Menelan Nabi, A Whale Swallowed A Prophet/ Yoli Hendi'})"
0.00039824771007566706,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Kecerdikan Burung Hud Hud, The Cleverness Of Hoopoe/ Yoli Hendi'})"
0.0007964954201513341,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Keledai Hidup Lagi Setelah Mati, A Donkey Revived After A Hunderd Year Death/ Yolli Hendi'})"
0.00039824771007566706,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Sapi Betina Berkulit Keemasan, A Heifer With Golden Skin/ Yoli Hendi'})"
0.00039824771007566706,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Seekor Anjing Menjaga Tujuh Pemula, A Dog Guarded Seven Young Men/ Yoli Hendi'})"
0.00039824771007566706,frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-quran: Semut Tak Mau Terinjak Injak/ Yoli Hendi'})
0.00039824771007566706,frozenset({'Seri Aktivitas Ceria Mengenal Macam Macam Binatang/ Ratih Maharani'})
0.0007964954201513341,frozenset({'Seri Anak Cerdas: Aku Mau Memaafkan/Anee Rahman'})
0.00039824771007566706,frozenset({'Seri Belajar Islam Sejak Usia Dini: Islam Agamaku Jilid 3/ Nurul Ihsan'})
0.00039824771007566706,frozenset({'Seri Belajar Islam Sejak Usia Dini: Mengenal Nabi Dan Rasul Jilid 2/Nurul Ihsan'})
0.00039824771007566706,frozenset({'Seri Buku Tempo: Wahid Hasyim/ Nugroho Dewanto'})
0.00039824771007566706,frozenset({'Seri Cerdas Tanpa Guru: Cerdas Sains Kelas 4-6 SD/ Yualind Setyaningtyas'})
0.00039824771007566706,"frozenset({'Seri Cerita 2 Menit: 10 Dongeng Sebelum Tidur: Bedtime Stories/ Elena Pasquali; Penerjemah, Agus Mardiyanto'})"
0.00039824771007566706,"frozenset({'Seri Cerita Anak Usia Dini: Bangun Pagi Yang Menyegarkan, Refreshing Morning Awake/ Zahidah R. Sanami, Ahli Bahasa Ali Sumani'})"
0.0007964954201513341,"frozenset({'Seri Cerita Anak Usia Dini: Belajar Disekolah Yang Menyenangkan, Happy Studying In School/ Zahidah R. Sanami, Ahli Bahasa Ali Ismunadi'})"
0.0011947431302270011,"frozenset({'Seri Cerita Anak Usia Dini: Menggosok Gigi Yang Menyehatkan, Health Brushing Teeth/ Zahidah R. Sanami'})"
0.00039824771007566706,"frozenset({'Seri Cerita Anak Usia Dini: Nikmatnya Makan Buah, Delicious Eating Fruits/ Zahidah R Samani'})"
0.00039824771007566706,"frozenset({'Seri Cerita Anak Usia Dini: Senangnya Memelihara Binatang, Happy Keeping Pets/ Zahidah R. Sanami Ali Bahasa Ali Ismunadar'})"
0.00039824771007566706,"frozenset({'Seri Cerita Anak Usia Dini: Serunya Liburan, Exciting Vacation/ Zahidah R Sanami'})"
0.00039824771007566706,frozenset({'Seri Fabel Ahlak: Ketabahan Hati Kancil/ Taufik Hidayat'})
0.00039824771007566706,frozenset({'Seri Fabel Akhlak Harimau Yang Licik/ Ranttisi'})
0.00039824771007566706,frozenset({'Seri Fabel Akhlak: Rajawali Yang Jujur/ Taufik Hidayat'})
0.00039824771007566706,frozenset({'Seri Fabel Anak: Panglima Domba/ Taufik Hidayat'})
0.0007964954201513341,"frozenset({'Seri Hewan, Cerdas & Kreatif bersama Jerry Bermain Sambil Belajar/ kak Bimo'})"
0.0015929908403026682,"frozenset({'Seri Ilmu Pengetahuan Anatomi DanFisiologi/Noaime Balaban, Penerjemah: B. Sendra Tanudwijaya.'})"
0.0035842293906810036,"frozenset({'Seri Ilmu Pintar SIP Kimia SMA/MA Kelas XI/ Nurkhozin, Sri Mulyani'})"
0.00039824771007566706,frozenset({'Seri Ilmu Pintar Sip Siap Un & SBMPTN: Fisika Buku Pendamping Pembelajaran Siswa SMA/MA Kelas x/Mohammad Djarot'})
0.00039824771007566706,frozenset({'Seri Keajaiban Alam: Keajaiban Laba-Laba/ Ibnu Suwardi'})
0.00039824771007566706,frozenset({'Seri Keajaiban Alam:Keajaiban Binatang Dalam Melindungi Anak/Anno D. Sanjari'})
0.00039824771007566706,frozenset({'Seri Kecil-Kecil Punya Karya: Senyum Indah IndahDari Timur/ Ghaisani Azmi Rahmaniyah'})
0.00039824771007566706,"frozenset({'Seri Kisah Teladan Luqman Al-Hakim dan Keledai/ Idris Sadri, Rendra M Riduan'})"
0.0007964954201513341,frozenset({'Seri Mengenal Flora: Buah di Sekitar Kita/ Sarwono'})
0.00039824771007566706,frozenset({'Seri Pahlawan Nasional: Jenderal Sudirman/ Tim Bee Media Indonesia'})
0.00039824771007566706,frozenset({'Seri Pendidikan Karakter: Gara-Gara Tidak Jujur/ Anne Rahman'})
0.00039824771007566706,frozenset({'Seri Penemuan 15: Penemuan Mie Instant/Comic Trible.'})
0.00039824771007566706,frozenset({'Seri Penemuan 16: Penemuan Penangkal Petir/ Norma Aisyah'})
0.00039824771007566706,frozenset({'Seri Penemuan 17: Penemuan Garam/ Kelompok Gramedia'})
0.00039824771007566706,frozenset({'Seri Penemuan 20: Penemuan Payung/Diana Margaretta'})
0.00039824771007566706,frozenset({'Seri Penemuan 21: Penemuan Madu/ Riska Aryati'})
0.00039824771007566706,frozenset({'Seri Penemuan 28: Penemuan Roket/ Comic Tribe'})
0.00039824771007566706,frozenset({'Seri Penemuan 30: Penemuan Jam Tangan/ Uni Komik'})
0.00039824771007566706,frozenset({'Seri Penemuan 33: Penemuan Air Conditioning / Come Trube'})
0.00039824771007566706,frozenset({'Seri Penemuan 38: Penemuan Rice Cooker/ Up Graders Studio'})
0.00039824771007566706,"frozenset({'Seri Penemuan 39: Penemuan Minuman Soda/ Fanny, Aini'})"
0.00039824771007566706,frozenset({'Seri Penemuan 42: Penemuan Setrika/ Sekolah Komik Pipilaka'})
0.00039824771007566706,frozenset({'Seri Penemuan 52: Penemuan Oven / Petshopbox Studio'})
0.00039824771007566706,frozenset({'Seri Perjuangan Pangeran Diponegoro: Pergolakan di Tanah Jawa/ Harijanto'})
0.0011947431302270011,frozenset({'Seri Petualangan Fun Cican: Kesatria Cican dan Putri Cini/ Wahyu Aditya'})
0.00039824771007566706,frozenset({'Seri Pusaka Nusantara 9: Gamelan/ Aylawati Saswono'})
0.00039824771007566706,frozenset({'Seri Referensi dan Aplikasi TIK Untuk SMA: Microsoft Excel/ Henry Pandia'})
0.00039824771007566706,"frozenset({'Seri Siapa Dia? : Buddha/ Gillian Stokes; Penerjemah, Frans Kowa'})"
0.00039824771007566706,frozenset({'Seri Tanggap Bencana: Gempa Dan Tsunami/ Sati'})
0.0015929908403026682,frozenset({'Seri Teknologi Pembelajaran: Kiat Jitu Meningkatkan Prestasi Dengan Mind Mapping/ Maurizal Alamsyah'})
0.00039824771007566706,"frozenset({'Seri Tokoh Dunia 19: Wright Bersaudara/ Lin Jue Hwa; Penerjemah, Klara Siauw'})"
0.00039824771007566706,"frozenset({'Seri Tokoh Dunia 22: Isadora Duncan/ Chang Su Ling; Penerjemah, Klara Siauw'})"
0.00039824771007566706,frozenset({'Seri Tokoh Dunia 24: Helen Keller/ Lin Cau Cing'})
0.00039824771007566706,frozenset({'Seri Tokoh Dunia 29: Alexander Graham Bell/ Animik Worid'})
0.00039824771007566706,frozenset({'Seri Tokoh Dunia 8: Johann Sebastian Bach/ Jui Lin Hwa; Penerjemah Klara Siauw'})
0.00039824771007566706,"frozenset({'Seri Tokoh Dunia 9: George Washington/ Kwok Jui Seng; Penerjemah, Klara Slauw'})"
0.00039824771007566706,"frozenset({'Seri Tokoh Dunia: Walt Disney/ Wang Ie; Penerjemah, Klara Siauw'})"
0.00039824771007566706,frozenset({'Seri Wisata Nusantara: Taman Nasional Komodo Dunia Tersendiri/ Aylawati Sarwono'})
0.00039824771007566706,frozenset({'Seribu Kucing Untuk Kakek/ Suyadi'})
0.00039824771007566706,frozenset({'Seribu Satu Kisah Teladan/ Sultan Asjad Syach'})
0.0011947431302270011,frozenset({'Seribu Satu Percakapan Bahasa Jerman Segala Situasi/ Ridwansyah'})
0.00039824771007566706,frozenset({'Seribu Soal Matematika Dasar SMA/ Suherman'})
0.00039824771007566706,"frozenset({'Seru Dan Unik Ala Kota Nusantara: Jakarta, Serang,Bandung,Bogor, Garut,Cirebon/Irina Susilowati'})"
0.0007964954201513341,"frozenset({'Serunya Adit Sopo Jarwo: Sebuah Semangat. Kreativitas, Dan Kebersamaan/ Tim Md'})"
0.00039824771007566706,"frozenset({'Seven Steps To Lasting Happines: Kebahagiaan Sejati Dalam Tujuh Langkah/ Azim Jamal, Penerjemah: Ati Cahyani'})"
0.00039824771007566706,"frozenset({'Shahih Asbabun Nuzul/ Asy-Syaikh Muqbil bin Hadi Al-Wadii; Penerjemah, Abu Muhammad Idral Harits'})"
0.00039824771007566706,frozenset({'Shalat Saat Sulit: Jurus Jitu Hidup Bahagia dan Bebas dari Masalah/ Abu Zahwa'})
0.00039824771007566706,frozenset({'Shalat Yang Sempurna Panduan Shalat Sesuai Ajaran Rasullah/ Maftur Ahmad'})
0.0011947431302270011,"frozenset({'Sherlock Holmes/ Sir Arthur Conan Doyle; Penerjemah, Ismanto'})"
0.00039824771007566706,"frozenset({'Si Pitung Pahlawan Betawi/ Supriyantiningtyas, Wheni Kusumaningsih'})"
0.00039824771007566706,frozenset({'Si Reporter Kecil/ Wheni Kusumaningsih'})
0.00039824771007566706,frozenset({'Si Suara Emas/ Erni Fitri Astuti'})
0.0011947431302270011,frozenset({'Siapapun Bisa Bahasa Jepang/ Darjat'})
0.0007964954201513341,"frozenset({'Simple English Grammar: Pintar Kuasai Tata Bahasa Inggris/ Suratman Dahlan, Iswan A. Thais'})"
0.00039824771007566706,frozenset({'Sinergi Paradigma Lintas Sektor Di Bidang Keamanan Dan Keselamatan Laut/ Tri Sulistyaningtyas'})
0.00039824771007566706,"frozenset({'Sinopsis Obstetri Jilid 1 Edisi 2: Obstetri Fisiologi, Obstetri Patologi/ Rustam Mochtar'})"
0.00039824771007566706,"frozenset({'Sirah Nabawiyah/ Syaikh Shafiyyurrahman Al-Mubarakfury; Penerjemah, Kathur Suhardi'})"
0.0011947431302270011,frozenset({'Sirah Nabi Muhammad Saw For Kids: Pemaafnya Rasulullah/ Nia Kurniawati'})
0.00039824771007566706,frozenset({'Sistem Administrasi Negara Republik Indonesia (SANRI)/ Inu Kencana Syafiie'})
0.0007964954201513341,"frozenset({'Sistem Ketatanegaraan Indonesia (dari Orla, Orba Sampai Reformasi): Telaah Sosiologis Yuridis dan Yuridis Pragmatis Krisis Jati Diri Hukum Tata Negara Indonesia/ Abraham Amos'})"
0.00039824771007566706,"frozenset({'Sistem Pemerintahan Indonesia: Edisi Revisi/ C.S.T. Kansil, Christine S.T Kansil'})"
0.00039824771007566706,frozenset({'Sistem Pencernaan Makanan Pada Tubuh Manusia/ Budiman Eko Susanto'})
0.00039824771007566706,frozenset({'Sistem Pernafasan Pada Tubuh Manusia SMA/ Bayu Wardhani'})
0.00039824771007566706,frozenset({'Sistem Sosial Budaya Indonesia: Suatu Pengantar/ Jacobus Ranjabar'})
0.0007964954201513341,frozenset({'Sistem Sosial Indonesia/ Nasikun'})
0.00039824771007566706,frozenset({'Sistem Teknologi Informasi Edisi 3/ Jogiyanto HM'})
0.0007964954201513341,frozenset({'Sistem-Sistem Ekonomi/ Gregory Grossman'})
0.00039824771007566706,frozenset({'Skandal Politik Tokoh-Tokoh DUnia/ Nigel Cawthorne'})
0.00039824771007566706,"frozenset({'Sketsa Perspektif/ Theodore D. Walker; Penerjemah, S. Lemeda Simarmata'})"
0.00039824771007566706,"frozenset({'Smart Book: Membaca, Menulis, Berhitung, Mewarnai Usia 3-5 Tahun/ Mulyo Santoso, Malih Laela'})"
0.00039824771007566706,frozenset({'Soal-Soal Tes Potensi Akademik (TPA)/ Saeful Zaman & Dyan R. Helmi'})
0.00039824771007566706,frozenset({'Solusi Problematika Rumah Tangga Modern/ Sobri Mersi Al-Faqi'})
0.0015929908403026682,frozenset({'Somewhere Called Home/ Dhamala Shobita'})
0.0007964954201513341,frozenset({'Sosiologi & Politik/ Liosten Rianna Roosida Ully Tampubolon'})
0.00039824771007566706,frozenset({'Sosiologi Agama dari Klasik Hingga Postmodern/ Sindung Haryanto'})
0.0007964954201513341,"frozenset({'Sosiologi Keluarga: Tentang Ikhwal Keluarga, Remaja Dan Anak/Soerjono Soekanto'})"
0.0015929908403026682,frozenset({'Sosiologi Klasik: Dari Comte Hingga Parsons/ Wardi Bachtiar'})
0.00039824771007566706,"frozenset({'Sosiologi Komunikasi: Teori, Paradigma, dan Diskursus Teknologi Komunikasi di Masyarakat/ Burhan Bungin'})"
0.0007964954201513341,"frozenset({'Sosiologi Kontemporer/ Margaret M Poloma; Penerjemah, Yosugma'})"
0.00039824771007566706,"frozenset({'Sosiologi Politik/ Maurice Duverger, Penerjemah: Daniel Dhakidae'})"
0.00039824771007566706,frozenset({'Sosiologi SMA/MA untuk Kelas X Jilid 1/ Idianto Muin'})
0.0015929908403026682,frozenset({'Sosiologi Untuk Masyarakat Indonesia/ Hassan Shadily'})
0.0011947431302270011,frozenset({'Spektrum Teori Sosial: Dari Kalsik Hingga Postmodern/Sindung Haryanto'})
0.0007964954201513341,frozenset({'Spooky Stories: Clown Terror/Sherina Salsabila'})
0.0011947431302270011,frozenset({'Spooky Stories: Hell City/ Indzana Zulfa'})
0.00039824771007566706,frozenset({'Stalker In Love/ Della Hiariej'})
0.00039824771007566706,frozenset({'Standar Kompetensi Sertifikasi Guru/ E.Mulyasa'})
0.0011947431302270011,frozenset({'Standar Nasional Pendidikan (SNP)/ Tim Redaksi Fokus Media'})
0.00039824771007566706,"frozenset({'Statistik Untuk Kedokteran dan Kesehatan: Deskriptif, Bivariat, dan Multivariat Dilengkapi Aplikasi dengan Menggunakan SPSS/ M. Sopiyudin Dahlan'})"
0.00039824771007566706,frozenset({'Statistika Bagi Peneliti Pendidikan/ Julius H Lolombulan'})
0.0023894862604540022,frozenset({'Statistika Bagi Peneliti Pendidikan/ Julius H. Lolombulan'})
0.00039824771007566706,frozenset({'Statistika Pendidikan: Konsep & Penerapannya Menggunakan Minitab dan Microsoft Excel/ Jackson Pasing Mairing'})
0.00039824771007566706,"frozenset({'Statistika Untuk Ekonomi, Bisnis, & Sosial/ Syahirman Yusi'})"
0.00039824771007566706,frozenset({'Story Cake For Amazing Moms: 46 Kisah Seru dan Penuh Inspiratif Tentang Para Ibu Hebat/ Ria Fariana'})
0.00039824771007566706,frozenset({'Strategi Bisnis Take Over: Cara Dahsyat Mengambil Alih & Melipatgandakan Aset/ Riyan Ahdian'})
0.0007964954201513341,"frozenset({'Strategi Jitu Lolos TBS Tes Bakat Skolastik/ M. Hariwijaya, Atik Sustiwi'})"
0.00039824771007566706,frozenset({'Strategi Memilih Bisnis Yang Tepat & Melesatkan hasilnya Dalam Waktu Singkat: Success Formula/Eka Putra Sakti'})
0.0007964954201513341,"frozenset({'Strategi Pembelajaran Bahasa/ Iskandarwassid, Dadang Sunendar'})"
0.00039824771007566706,frozenset({'Strategi Pembelajaran Teori dan Aplikasi/ Jamil Suprihatiningrum'})
0.0007964954201513341,"frozenset({'Strategi Pengecut: Sun Tzu/ Stanley Bing; Penerjemah, Isman H. Suryaman'})"
0.00039824771007566706,frozenset({'Strategi Pintar Lulus Psikotes Tni- Polri/ PsychoChic'})
0.00039824771007566706,"frozenset({'Stres, Koping dan Adaptasi: Teori dan Pohon Masalah Keperawatan/ Rasmun'})"
0.0007964954201513341,frozenset({'Struktur Dan Fungsi Tubuh Manusia Untuk Paramedis/ Kus Irianto'})
0.00039824771007566706,frozenset({'Struktur Data Menggunakan Java/ L.N Harnaningrum'})
0.0015929908403026682,"frozenset({'Student Pocket Dictionary: Inggris Indonesia- Indonesia Inggris/ Kimberly Adams, A.A Waskito'})"
0.0007964954201513341,"frozenset({'Studi Ilmu-Ilmu Quran/Manna Khalil Al-Qattan; Penerjemah, Mudzakir As'})"
0.00039824771007566706,frozenset({'Studi Kelayakan Bisnis/ Kasmir & Jakfar'})
0.0007964954201513341,"frozenset({'Successful Strategies For Toefl/ Tumijo, Slamat Riyanto'})"
0.00039824771007566706,frozenset({'Sudut Mati/ Tsugaeda'})
0.0011947431302270011,frozenset({'Sukses Menguasai Bahasa Inggris Tanpa Guru/ Naslim Halim'})
0.0007964954201513341,frozenset({'Sukses Meraih Beasiswa Luar Negeri Melalui Internet/ laksamana Media'})
0.0011947431302270011,"frozenset({'Sulap Matematika SMP MTs Kelas 7: Seri Ulangan Anti Perbaikan/ Atsnan, Rahmita Yuliana Gazali'})"
0.0011947431302270011,"frozenset({'Sulap Matematika SMP MTs Kelas 9: Seri Ulangan Anti Perbaikan/ Atsnan, Rahmita Yuliana Gazali'})"
0.0007964954201513341,frozenset({'Sultan Domas/ Wheni Kusumaningsih'})
0.00039824771007566706,frozenset({'Sultan Tanjak Keris Tak Malu Kita Jadi Melayu/ Musa Ismail'})
0.00039824771007566706,frozenset({'Sumber Daya Air di Pulau Kecil/ Hehanussa'})
0.00039824771007566706,frozenset({'Sun Tzu dan Seni Dalam Perang: Sebuah Essai Tentang Taktik dan Menaklukkan/ Jos Tanumihardja'})
0.00039824771007566706,frozenset({'Sungguh Aku Mencintaimu Karena Allah/ Pipiet Senja'})
0.0007964954201513341,frozenset({'Super Soal Kimia 1001++ SMA Kelas XI/ Agus Kamaludin'})
0.00039824771007566706,frozenset({'Sure You Can Gramar Teaching to Teach Grammar in Context: Panduan Praktis Mudah Mengajar Grammar dalam Konteks Komunikasi yang Aktif & Interaktif/ Pardiyono'})
0.00039824771007566706,frozenset({'Surga Kecil Diatas Awan/ Kirana Kejora'})
0.001991238550378335,"frozenset({'Survival 1: Bertahan Hidup di Pulau Tak Berpenghuni/ Choi Duk-Hee, KangGyun -Hyo; Penerjemah, Iwan Wildana'})"
0.0035842293906810036,"frozenset({'Survival 2: Bertahan Hidup di Amazon/ Choi Duk-Hee, KangGyun -Hyo; Penerjemah, Iwan Wildana'})"
0.0011947431302270011,"frozenset({'Survival 5:Selamat Dari Gunung Berapi/ Hong Jae-cheol, Oh Hyun Jeong Jun-gyu; Penerjemah, Bambang Sudiyono, Irene Christin'})"
0.00039824771007566706,frozenset({'Susu dan Yoghurt Kecipir/ Haryoto'})
0.00039824771007566706,frozenset({'Swag With G-Dragon Big Bang/ Arumi E'})
0.0011947431302270011,frozenset({'Sweetest Karma/Lyan Chan'})
0.00039824771007566706,frozenset({'Syair Nasib Melayu/ Tenas Effendy'})
0.0011947431302270011,frozenset({'Syair Romantik: Melayu Klasik Menjemput Konvensi Merebut Makna/ Maizar Karim'})
0.00039824771007566706,frozenset({'Syamail Muhammad SAW.: Kumpulan HAdits Sosok Agung Muhammad/ Imam Tirmidzi'})
0.0007964954201513341,"frozenset({'Syekh Abu Al-Hasan Al-Syadzili: Kisah Hidup Sang Wali dan Pesan-Pesan yang Menghidupkan Hati/ Makmun Gharib; Penerjemah, Asy Ari Khatib'})"
0.00039824771007566706,frozenset({'T2ue Power Of Communication/ Efendi Wang'})
0.00039824771007566706,frozenset({'TAK ADA KEBAHAGIAAN BAGINYA/ NAWAL EL-SAADAWI; PENERJEMAH AHMAD QOMARUDDIN'})
0.00039824771007566706,frozenset({'TAKSONOMI KOGNITIF: PERKEMBANGAN RAGAM BERPIKIR/ WOWO SUNARYO KUSWANA'})
0.00039824771007566706,frozenset({'TANAMAN HIDROPONIK/ SISWADI'})
0.00039824771007566706,frozenset({'TEA FOR TWO/ CLARA NG'})
0.00039824771007566706,"frozenset({'TEKNIK MUDAH MEMBANGUN WEBSITE DENGAN HTML, PHP & MYSQL/ THERESIA ARI PRABAWATI'})"
